-12.3621392045454,-47.6698117510954,-12.3621392045454,-42.6698117510954,-12.3621392045454,-52.6698117510954
-13.5244255363637,-46.8026198056409,-13.5244255363637,-41.8026198056409,-13.5244255363637,-51.8026198056409
-15.0417148636363,-45.5753830510954,-15.0417148636363,-40.5753830510954,-15.0417148636363,-50.5753830510954
-16.4845632954546,-44.5260926601862,-16.4845632954546,-39.5260926601862,-16.4845632954546,-49.5260926601862
-17.8933053409091,-43.621531978368,-17.8933053409091,-38.621531978368,-17.8933053409091,-48.621531978368
-19.3465339772727,-42.679899137459,-19.3465339772727,-37.679899137459,-19.3465339772727,-47.679899137459
-20.7552760227272,-41.7530951601864,-20.7552760227272,-36.7530951601864,-20.7552760227272,-46.7530951601864
-22.4457664772727,-40.9523365238227,-22.4457664772727,-35.9523365238227,-22.4457664772727,-45.9523365238227
-23.9064095454545,-40.0996768647318,-23.9064095454545,-35.0996768647318,-23.9064095454545,-45.0996768647318
-25.559827840909,-39.2618460692772,-25.559827840909,-34.2618460692772,-25.559827840909,-44.2618460692772
-27.0723719318182,-38.5500606147317,-27.0723719318182,-33.5500606147317,-27.0723719318182,-43.5500606147317
-28.6738892045454,-37.8382751601864,-28.6738892045454,-32.8382751601864,-28.6738892045454,-42.8382751601864
-30.3643796590909,-37.0375165238227,-30.3643796590909,-32.0375165238227,-30.3643796590909,-42.0375165238227
-32.0548701136364,-36.3776320920045,-32.0548701136364,-31.3776320920045,-32.0548701136364,-41.3776320920045
-33.6563873863636,-35.6139456147317,-33.6563873863636,-30.6139456147317,-33.6563873863636,-40.6139456147317
-35.4358510227272,-34.9021601601864,-35.4358510227272,-29.9021601601864,-35.4358510227272,-39.9021601601864
-37.2004857954545,-34.2126180010955,-37.2004857954545,-29.2126180010955,-37.2004857954545,-39.2126180010955
-38.8316607954545,-33.5823912965499,-38.8316607954545,-28.5823912965499,-38.8316607954545,-38.5823912965499
-40.6111244318181,-32.8409481147317,-40.6111244318181,-27.8409481147317,-40.6111244318181,-37.8409481147317
-42.2422994318181,-32.2477935692772,-42.2422994318181,-27.2477935692772,-42.2422994318181,-37.2477935692772
-44.0588352272726,-31.5804947056409,-44.0588352272726,-26.5804947056409,-44.0588352272726,-36.5804947056409
-45.8753710227272,-30.9502680010955,-45.8753710227272,-25.9502680010955,-45.8753710227272,-35.9502680010955
-47.5436181818181,-30.4312577738226,-47.5436181818181,-25.4312577738226,-47.5436181818181,-35.4312577738226
-49.211865340909,-29.875175387459,-49.211865340909,-24.875175387459,-49.211865340909,-34.875175387459
-51.0654732954544,-29.2820208420045,-51.0654732954544,-24.2820208420045,-51.0654732954544,-34.2820208420045
-52.9190812499999,-28.68886629655,-52.9190812499999,-23.68886629655,-52.9190812499999,-33.68886629655
-54.7726892045454,-28.0215674329136,-54.7726892045454,-23.0215674329136,-54.7726892045454,-33.0215674329136
-56.9228744318181,-27.428412887459,-56.9228744318181,-22.428412887459,-56.9228744318181,-32.428412887459
-58.998915340909,-26.8352583420045,-58.998915340909,-21.8352583420045,-58.998915340909,-31.8352583420045
-61.0008119318181,-26.3162481147317,-61.0008119318181,-21.3162481147317,-61.0008119318181,-31.3162481147317
-62.7061312499999,-25.8713822056409,-62.7061312499999,-20.8713822056409,-62.7061312499999,-30.8713822056409
-64.6709556818181,-25.3523719783682,-64.6709556818181,-20.3523719783682,-64.6709556818181,-30.3523719783682
-66.4874914772725,-24.9075060692772,-66.4874914772725,-19.9075060692772,-66.4874914772725,-29.9075060692772
-68.1186664772725,-24.5367844783682,-68.1186664772725,-19.5367844783682,-68.1186664772725,-29.5367844783682
-69.5274085227271,-24.20313504655,-69.5274085227271,-19.20313504655,-69.5274085227271,-29.20313504655
-70.9732227272726,-23.832413455641,-70.9732227272726,-18.832413455641,-70.9732227272726,-28.832413455641
-72.5302534090908,-23.4616918647318,-72.5302534090908,-18.4616918647318,-72.5302534090908,-28.4616918647318
-74.3097170454544,-23.0168259556408,-74.3097170454544,-18.0168259556408,-74.3097170454544,-28.0168259556408
-10.6197477272727,-48.5595435692772,-10.6197477272727,-43.5595435692772,-10.6197477272727,-53.5595435692772
-8.84028409090913,-49.1526981147317,-8.84028409090913,-44.1526981147317,-8.84028409090913,-54.1526981147317
-6.87545965909089,-49.5975640238227,-6.87545965909089,-44.5975640238227,-6.87545965909089,-54.5975640238227
-5.05892386363632,-49.8941412965499,-5.05892386363632,-44.8941412965499,-5.05892386363632,-54.8941412965499
-3.31653238636357,-50.0424299329135,-3.31653238636357,-45.0424299329135,-3.31653238636357,-55.0424299329135
-1.31463579545455,-50.264862887459,-1.31463579545455,-45.264862887459,-1.31463579545455,-55.264862887459
0.316539204545453,-50.264862887459,0.316539204545453,-45.264862887459,0.316539204545453,-55.264862887459
2.0960028409091,-50.4131515238227,2.0960028409091,-45.4131515238227,2.0960028409091,-55.4131515238227
3.80132215909094,-50.1907185692772,3.80132215909094,-45.1907185692772,3.80132215909094,-55.1907185692772
5.28420852272727,-50.1907185692772,5.28420852272727,-45.1907185692772,5.28420852272727,-55.1907185692772
6.91538352272727,-50.0424299329135,6.91538352272727,-45.0424299329135,6.91538352272727,-55.0424299329135
8.17583693181811,-49.819996978368,8.17583693181811,-44.819996978368,8.17583693181811,-54.819996978368
9.43629034090911,-49.5975640238227,9.43629034090911,-44.5975640238227,9.43629034090911,-54.5975640238227
11.0674653409091,-48.2629662965499,11.0674653409091,-43.2629662965499,11.0674653409091,-53.2629662965499
12.8469289772726,-46.9283685692772,12.8469289772726,-41.9283685692772,12.8469289772726,-51.9283685692772
14.6263926136363,-45.6679151601862,14.6263926136363,-40.6679151601862,14.6263926136363,-50.6679151601862
16.8507221590908,-44.2591731147317,16.8507221590908,-39.2591731147317,16.8507221590908,-49.2591731147317
19.0750517045454,-42.924575387459,19.0750517045454,-37.924575387459,19.0750517045454,-47.924575387459
21.0769482954544,-41.8124106147317,21.0769482954544,-36.8124106147317,21.0769482954544,-46.8124106147317
23.3012778409091,-40.7743901601862,23.3012778409091,-35.7743901601862,23.3012778409091,-45.7743901601862
25.4514630681818,-39.662225387459,25.4514630681818,-34.662225387459,25.4514630681818,-44.662225387459
28.2689471590908,-38.3276276601864,28.2689471590908,-33.3276276601864,28.2689471590908,-43.3276276601864
30.9010704545454,-37.25253504655,30.9010704545454,-32.25253504655,30.9010704545454,-42.25253504655
33.3478329545454,-36.1774424329135,33.3478329545454,-31.1774424329135,33.3478329545454,-41.1774424329135
35.9799562499999,-35.0652776601864,35.9799562499999,-30.0652776601864,35.9799562499999,-40.0652776601864
38.4267187499999,-34.1014015238227,38.4267187499999,-29.1014015238227,38.4267187499999,-39.1014015238227
40.0949659090909,-33.4711748192773,40.0949659090909,-28.4711748192773,40.0949659090909,-38.4711748192773
41.9856460227271,-32.8409481147317,41.9856460227271,-27.8409481147317,41.9856460227271,-37.8409481147317
44.1358312499999,-32.0253606147317,44.1358312499999,-27.0253606147317,44.1358312499999,-37.0253606147317
46.1377278409089,-31.3580617510954,46.1377278409089,-26.3580617510954,46.1377278409089,-36.3580617510954
48.5103460227271,-30.5795464101863,48.5103460227271,-25.5795464101863,48.5103460227271,-35.5795464101863
50.5863869318181,-29.875175387459,50.5863869318181,-24.875175387459,50.5863869318181,-34.875175387459
52.7365721590908,-29.2078765238227,52.7365721590908,-24.2078765238227,52.7365721590908,-34.2078765238227
54.9979738636358,-28.5035055010955,54.9979738636358,-23.5035055010955,54.9979738636358,-33.5035055010955
72.8296823863629,-23.6470526601864,72.8296823863629,-18.6470526601864,72.8296823863629,-28.6470526601864
73.9418471590903,-23.350475387459,73.9418471590903,-18.350475387459,73.9418471590903,-28.350475387459
75.2023005681812,-22.97975379655,75.2023005681812,-17.97975379655,75.2023005681812,-27.97975379655
76.3886096590896,-22.6831765238227,76.3886096590896,-17.6831765238227,76.3886096590896,-27.6831765238227
77.6119909090899,-22.4236714101863,77.6119909090899,-17.4236714101863,77.6119909090899,-27.4236714101863
78.9836607954537,-22.0900219783682,78.9836607954537,-17.0900219783682,78.9836607954537,-27.0900219783682
80.3182585227269,-21.7934447056409,80.3182585227269,-16.7934447056409,80.3182585227269,-26.7934447056409
81.356278977272,-21.4968674329136,81.356278977272,-16.4968674329136,81.356278977272,-26.4968674329136
82.6908767045453,-21.2744344783682,82.6908767045453,-16.2744344783682,82.6908767045453,-26.2744344783682
84.0254744318171,-20.9037128874591,84.0254744318171,-15.9037128874591,84.0254744318171,-25.9037128874591
85.2859278409079,-20.6812799329136,85.2859278409079,-15.6812799329136,85.2859278409079,-25.6812799329136
86.6205255681811,-20.3847026601864,86.6205255681811,-15.3847026601864,86.6205255681811,-25.3847026601864
87.9551232954529,-20.088125387459,87.9551232954529,-15.0881253874591,87.9551232954529,-25.088125387459
89.3267931818167,-19.754475955641,89.3267931818167,-14.754475955641,89.3267931818167,-24.754475955641
90.6243187499995,-19.4949708420045,90.6243187499995,-14.4949708420045,90.6243187499995,-24.4949708420045
92.1072051136361,-19.0871770920045,92.1072051136361,-14.0871770920045,92.1072051136361,-24.0871770920045
